label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,15,160,43,168.png,1168,461
w/l,57,122,73,21,168.png,1168,461
player,108,158,71,22,168.png,1168,461
class,62,152,38,38,168.png,1168,461
player,108,200,62,18,168.png,1168,461
class,62,194,38,38,168.png,1168,461
player,108,240,77,20,168.png,1168,461
class,62,234,38,38,168.png,1168,461
w/l,57,281,69,18,168.png,1168,461
player,108,320,35,16,168.png,1168,461
class,62,314,38,38,168.png,1168,461
player,109,360,89,18,168.png,1168,461
class,63,354,38,38,168.png,1168,461
