label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,23,19,158,43,44.png,1186,512
w/l,63,127,73,21,44.png,1186,512
player,113,167,101,19,44.png,1186,512
class,66,161,39,39,44.png,1186,512
player,113,205,132,20,44.png,1186,512
class,66,199,39,39,44.png,1186,512
player,113,245,131,17,44.png,1186,512
class,66,239,39,39,44.png,1186,512
player,113,285,99,19,44.png,1186,512
class,66,279,39,39,44.png,1186,512
player,113,325,146,20,44.png,1186,512
class,66,319,39,39,44.png,1186,512
w/l,63,365,69,18,44.png,1186,512
player,113,404,111,17,44.png,1186,512
class,66,398,39,39,44.png,1186,512
