label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,16,127,34,91.png,950,439
w/l,53,102,63,21,91.png,950,439
player,93,132,73,19,91.png,950,439
class,55,127,31,31,91.png,950,439
player,94,165,49,17,91.png,950,439
class,56,160,31,31,91.png,950,439
player,93,196,115,16,91.png,950,439
class,55,191,31,31,91.png,950,439
player,93,227,70,18,91.png,950,439
class,55,222,31,31,91.png,950,439
player,93,258,63,17,91.png,950,439
class,55,253,31,31,91.png,950,439
player,94,290,84,15,91.png,950,439
class,56,285,31,31,91.png,950,439
w/l,53,322,59,17,91.png,950,439
player,94,353,62,16,91.png,950,439
class,56,348,31,31,91.png,950,439
