label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,19,154,42,121.png,1147,533
w/l,55,125,77,23,121.png,1147,533
player,104,161,134,23,121.png,1147,533
class,59,155,38,38,121.png,1147,533
player,104,202,62,21,121.png,1147,533
class,59,196,38,38,121.png,1147,533
player,104,239,95,22,121.png,1147,533
class,59,233,38,38,121.png,1147,533
player,103,278,80,20,121.png,1147,533
class,58,272,38,38,121.png,1147,533
player,104,317,109,22,121.png,1147,533
class,59,311,38,38,121.png,1147,533
player,105,357,106,21,121.png,1147,533
class,60,351,38,38,121.png,1147,533
w/l,55,396,72,19,121.png,1147,533
player,104,433,52,22,121.png,1147,533
class,59,427,38,38,121.png,1147,533
