label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,18,18,164,49,119.png,1189,712
w/l,62,131,73,21,119.png,1189,712
player,113,170,131,18,119.png,1189,712
class,66,164,39,39,119.png,1189,712
player,113,210,69,20,119.png,1189,712
class,66,204,39,39,119.png,1189,712
player,113,250,69,17,119.png,1189,712
class,66,244,39,39,119.png,1189,712
player,113,289,57,17,119.png,1189,712
class,66,283,39,39,119.png,1189,712
player,113,330,45,17,119.png,1189,712
class,66,324,39,39,119.png,1189,712
player,113,370,109,18,119.png,1189,712
class,66,364,39,39,119.png,1189,712
w/l,62,410,69,18,119.png,1189,712
player,114,448,113,19,119.png,1189,712
class,67,442,39,39,119.png,1189,712
player,113,489,61,18,119.png,1189,712
class,66,483,39,39,119.png,1189,712
player,114,528,105,20,119.png,1189,712
class,67,522,39,39,119.png,1189,712
player,113,567,116,17,119.png,1189,712
class,66,561,39,39,119.png,1189,712
player,113,608,35,16,119.png,1189,712
class,66,602,39,39,119.png,1189,712
