label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,18,164,49,172.png,1180,512
w/l,60,131,73,21,172.png,1180,512
player,111,168,143,21,172.png,1180,512
class,64,162,39,39,172.png,1180,512
player,111,209,132,20,172.png,1180,512
class,64,203,39,39,172.png,1180,512
player,110,249,45,20,172.png,1180,512
class,63,243,39,39,172.png,1180,512
player,111,289,94,17,172.png,1180,512
class,64,283,39,39,172.png,1180,512
player,111,328,77,20,172.png,1180,512
class,64,322,39,39,172.png,1180,512
w/l,60,369,69,18,172.png,1180,512
player,112,409,89,16,172.png,1180,512
class,65,403,39,39,172.png,1180,512
