label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,23,21,161,48,20.png,1180,718
w/l,65,131,72,21,20.png,1180,718
player,116,169,57,19,20.png,1180,718
class,69,163,39,39,20.png,1180,718
player,116,209,68,17,20.png,1180,718
class,69,203,39,39,20.png,1180,718
player,116,249,124,18,20.png,1180,718
class,69,243,39,39,20.png,1180,718
player,116,288,110,20,20.png,1180,718
class,69,282,39,39,20.png,1180,718
player,116,327,46,20,20.png,1180,718
class,69,321,39,39,20.png,1180,718
w/l,65,368,68,18,20.png,1180,718
player,115,406,66,18,20.png,1180,718
class,68,400,39,39,20.png,1180,718
player,116,445,90,17,20.png,1180,718
class,69,439,39,39,20.png,1180,718
player,116,484,69,19,20.png,1180,718
class,69,478,39,39,20.png,1180,718
player,116,525,72,19,20.png,1180,718
class,69,519,39,39,20.png,1180,718
player,116,565,64,18,20.png,1180,718
class,69,559,39,39,20.png,1180,718
player,116,603,110,18,20.png,1180,718
class,69,597,39,39,20.png,1180,718
