label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,18,160,43,289.png,1186,668
w/l,61,125,73,21,289.png,1186,668
player,112,162,44,22,289.png,1186,668
class,65,156,39,39,289.png,1186,668
player,112,205,65,17,289.png,1186,668
class,65,199,39,39,289.png,1186,668
player,112,244,59,20,289.png,1186,668
class,65,238,39,39,289.png,1186,668
player,111,283,61,18,289.png,1186,668
class,64,277,39,39,289.png,1186,668
player,112,324,49,17,289.png,1186,668
class,65,318,39,39,289.png,1186,668
player,113,364,119,16,289.png,1186,668
class,66,358,39,39,289.png,1186,668
w/l,61,404,69,18,289.png,1186,668
player,112,441,85,18,289.png,1186,668
class,65,435,39,39,289.png,1186,668
player,111,482,114,20,289.png,1186,668
class,64,476,39,39,289.png,1186,668
player,112,522,122,17,289.png,1186,668
class,65,516,39,39,289.png,1186,668
player,112,561,64,17,289.png,1186,668
class,65,555,39,39,289.png,1186,668
