label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,26,169,45,141.png,1257,754
w/l,65,141,77,21,141.png,1257,754
player,119,181,41,19,141.png,1257,754
class,69,175,41,41,141.png,1257,754
player,119,224,99,18,141.png,1257,754
class,69,218,41,41,141.png,1257,754
player,119,266,65,17,141.png,1257,754
class,69,260,41,41,141.png,1257,754
player,119,308,130,18,141.png,1257,754
class,69,302,41,41,141.png,1257,754
player,120,350,41,19,141.png,1257,754
class,70,344,41,41,141.png,1257,754
player,119,393,115,17,141.png,1257,754
class,69,387,41,41,141.png,1257,754
w/l,65,436,73,18,141.png,1257,754
player,119,477,45,20,141.png,1257,754
class,69,471,41,41,141.png,1257,754
player,119,519,49,20,141.png,1257,754
class,69,513,41,41,141.png,1257,754
player,119,561,116,20,141.png,1257,754
class,69,555,41,41,141.png,1257,754
player,119,604,127,20,141.png,1257,754
class,69,598,41,41,141.png,1257,754
player,119,645,40,18,141.png,1257,754
class,69,639,41,41,141.png,1257,754
