label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,22,21,169,45,28.png,1259,753
w/l,67,136,77,21,28.png,1259,753
player,121,176,65,19,28.png,1259,753
class,71,170,41,41,28.png,1259,753
player,121,218,78,18,28.png,1259,753
class,71,212,41,41,28.png,1259,753
player,121,260,126,21,28.png,1259,753
class,71,254,41,41,28.png,1259,753
player,121,302,91,18,28.png,1259,753
class,71,296,41,41,28.png,1259,753
player,121,346,110,18,28.png,1259,753
class,71,340,41,41,28.png,1259,753
player,121,388,111,20,28.png,1259,753
class,71,382,41,41,28.png,1259,753
w/l,67,431,73,18,28.png,1259,753
player,121,473,104,19,28.png,1259,753
class,71,467,41,41,28.png,1259,753
player,121,514,93,20,28.png,1259,753
class,71,508,41,41,28.png,1259,753
player,122,555,64,18,28.png,1259,753
class,72,549,41,41,28.png,1259,753
player,121,599,47,20,28.png,1259,753
class,71,593,41,41,28.png,1259,753
player,121,641,82,17,28.png,1259,753
class,71,635,41,41,28.png,1259,753
