label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,15,17,110,30,173.png,826,356
w/l,42,93,56,16,173.png,826,356
player,76,117,70,18,173.png,826,356
class,43,113,27,27,173.png,826,356
player,76,146,51,15,173.png,826,356
class,43,142,27,27,173.png,826,356
w/l,42,175,52,16,173.png,826,356
player,77,201,60,15,173.png,826,356
class,44,197,27,27,173.png,826,356
player,76,229,61,17,173.png,826,356
class,43,225,27,27,173.png,826,356
player,76,257,79,15,173.png,826,356
class,43,253,27,27,173.png,826,356
player,77,284,65,14,173.png,826,356
class,44,280,27,27,173.png,826,356
