label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,23,19,158,43,171.png,1187,472
w/l,63,127,73,21,171.png,1187,472
player,113,166,56,19,171.png,1187,472
class,66,160,39,39,171.png,1187,472
player,113,205,77,17,171.png,1187,472
class,66,199,39,39,171.png,1187,472
player,112,245,118,20,171.png,1187,472
class,65,239,39,39,171.png,1187,472
player,114,286,106,19,171.png,1187,472
class,67,280,39,39,171.png,1187,472
w/l,63,325,69,18,171.png,1187,472
player,113,365,60,17,171.png,1187,472
class,66,359,39,39,171.png,1187,472
