label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,17,26,165,44,251.png,1211,729
w/l,61,137,75,21,251.png,1211,729
player,113,177,54,18,251.png,1211,729
class,65,171,40,40,251.png,1211,729
player,113,218,63,20,251.png,1211,729
class,65,212,40,40,251.png,1211,729
player,113,259,71,18,251.png,1211,729
class,65,253,40,40,251.png,1211,729
player,114,300,123,20,251.png,1211,729
class,66,294,40,40,251.png,1211,729
player,113,342,51,17,251.png,1211,729
class,65,336,40,40,251.png,1211,729
player,113,383,115,16,251.png,1211,729
class,65,377,40,40,251.png,1211,729
w/l,61,424,71,18,251.png,1211,729
player,113,465,68,16,251.png,1211,729
class,65,459,40,40,251.png,1211,729
player,114,505,101,20,251.png,1211,729
class,66,499,40,40,251.png,1211,729
player,113,546,121,17,251.png,1211,729
class,65,540,40,40,251.png,1211,729
player,113,586,113,20,251.png,1211,729
class,65,580,40,40,251.png,1211,729
player,113,627,128,20,251.png,1211,729
class,65,621,40,40,251.png,1211,729
