label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,17,19,111,30,33.png,827,498
w/l,45,94,56,16,33.png,827,498
player,79,118,76,17,33.png,827,498
class,46,114,27,27,33.png,827,498
player,79,147,107,17,33.png,827,498
class,46,143,27,27,33.png,827,498
player,80,175,72,15,33.png,827,498
class,47,171,27,27,33.png,827,498
player,79,203,51,15,33.png,827,498
class,46,199,27,27,33.png,827,498
player,79,230,82,16,33.png,827,498
class,46,226,27,27,33.png,827,498
player,79,258,86,14,33.png,827,498
class,46,254,27,27,33.png,827,498
w/l,45,286,52,15,33.png,827,498
player,80,313,53,16,33.png,827,498
class,47,309,27,27,33.png,827,498
player,79,339,92,17,33.png,827,498
class,46,335,27,27,33.png,827,498
player,80,367,52,16,33.png,827,498
class,47,363,27,27,33.png,827,498
player,79,395,37,16,33.png,827,498
class,46,391,27,27,33.png,827,498
player,79,423,49,15,33.png,827,498
class,46,419,27,27,33.png,827,498
