label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,22,21,169,45,124.png,1256,753
w/l,67,136,77,21,124.png,1256,753
player,121,176,41,19,124.png,1256,753
class,71,170,41,41,124.png,1256,753
player,121,219,75,17,124.png,1256,753
class,71,213,41,41,124.png,1256,753
player,121,261,41,18,124.png,1256,753
class,71,255,41,41,124.png,1256,753
player,121,303,85,20,124.png,1256,753
class,71,297,41,41,124.png,1256,753
player,121,346,110,18,124.png,1256,753
class,71,340,41,41,124.png,1256,753
player,121,388,127,17,124.png,1256,753
class,71,382,41,41,124.png,1256,753
w/l,67,431,73,18,124.png,1256,753
player,121,472,62,19,124.png,1256,753
class,71,466,41,41,124.png,1256,753
player,121,514,45,20,124.png,1256,753
class,71,508,41,41,124.png,1256,753
player,121,556,85,18,124.png,1256,753
class,71,550,41,41,124.png,1256,753
player,121,599,49,20,124.png,1256,753
class,71,593,41,41,124.png,1256,753
player,121,640,40,18,124.png,1256,753
class,71,634,41,41,124.png,1256,753
