label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,27,24,150,42,276.png,1176,547
w/l,60,130,72,21,276.png,1176,547
player,111,168,89,20,276.png,1176,547
class,64,162,39,39,276.png,1176,547
player,110,209,119,16,276.png,1176,547
class,63,203,39,39,276.png,1176,547
player,110,247,130,20,276.png,1176,547
class,63,241,39,39,276.png,1176,547
player,109,286,88,20,276.png,1176,547
class,62,280,39,39,276.png,1176,547
player,110,326,74,17,276.png,1176,547
class,63,320,39,39,276.png,1176,547
w/l,60,366,68,18,276.png,1176,547
player,110,405,59,17,276.png,1176,547
class,63,399,39,39,276.png,1176,547
player,111,444,85,17,276.png,1176,547
class,64,438,39,39,276.png,1176,547
