label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,13,13,161,48,147.png,1177,619
w/l,54,125,73,21,147.png,1177,619
player,104,164,73,20,147.png,1177,619
class,57,158,39,39,147.png,1177,619
player,105,204,68,20,147.png,1177,619
class,58,198,39,39,147.png,1177,619
player,105,243,62,18,147.png,1177,619
class,58,237,39,39,147.png,1177,619
player,105,283,77,20,147.png,1177,619
class,58,277,39,39,147.png,1177,619
w/l,54,324,69,18,147.png,1177,619
player,104,363,34,17,147.png,1177,619
class,57,357,39,39,147.png,1177,619
player,105,402,89,20,147.png,1177,619
class,58,396,39,39,147.png,1177,619
player,105,441,66,19,147.png,1177,619
class,58,435,39,39,147.png,1177,619
player,105,482,96,18,147.png,1177,619
class,58,476,39,39,147.png,1177,619
player,105,522,154,16,147.png,1177,619
class,58,516,39,39,147.png,1177,619
