label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,26,22,188,53,92.png,1393,837
w/l,72,153,85,24,92.png,1393,837
player,132,200,72,18,92.png,1393,837
class,77,193,46,46,92.png,1393,837
player,133,247,82,18,92.png,1393,837
class,78,240,46,46,92.png,1393,837
player,133,292,23,22,92.png,1393,837
class,78,285,46,46,92.png,1393,837
player,132,340,75,21,92.png,1393,837
class,77,333,46,46,92.png,1393,837
player,132,387,81,18,92.png,1393,837
class,77,380,46,46,92.png,1393,837
player,133,434,141,18,92.png,1393,837
class,78,427,46,46,92.png,1393,837
w/l,73,481,79,20,92.png,1393,837
player,132,527,89,23,92.png,1393,837
class,77,520,46,46,92.png,1393,837
player,132,574,149,22,92.png,1393,837
class,77,567,46,46,92.png,1393,837
player,132,622,117,21,92.png,1393,837
class,77,615,46,46,92.png,1393,837
player,132,668,121,18,92.png,1393,837
class,77,661,46,46,92.png,1393,837
player,132,715,83,18,92.png,1393,837
class,77,708,46,46,92.png,1393,837
