label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,18,159,43,130.png,1180,506
w/l,62,126,73,21,130.png,1180,506
player,113,166,126,19,130.png,1180,506
class,66,160,39,39,130.png,1180,506
player,112,204,52,18,130.png,1180,506
class,65,198,39,39,130.png,1180,506
player,113,244,97,20,130.png,1180,506
class,66,238,39,39,130.png,1180,506
player,113,285,57,16,130.png,1180,506
class,66,279,39,39,130.png,1180,506
player,112,324,44,18,130.png,1180,506
class,65,318,39,39,130.png,1180,506
w/l,62,364,69,18,130.png,1180,506
player,113,404,93,16,130.png,1180,506
class,66,398,39,39,130.png,1180,506
