label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,37,24,91,23,31.png,1176,694
w/l,59,125,74,21,31.png,1176,694
player,106,154,67,31,31.png,1176,694
class,59,148,39,39,31.png,1176,694
player,109,201,75,20,31.png,1176,694
class,62,195,39,39,31.png,1176,694
player,107,243,48,18,31.png,1176,694
class,60,237,39,39,31.png,1176,694
player,105,283,97,17,31.png,1176,694
class,58,277,39,39,31.png,1176,694
player,109,320,45,19,31.png,1176,694
class,62,314,39,39,31.png,1176,694
w/l,59,361,69,19,31.png,1176,694
player,109,400,71,20,31.png,1176,694
class,62,394,39,39,31.png,1176,694
player,110,440,78,16,31.png,1176,694
class,63,434,39,39,31.png,1176,694
player,109,477,148,22,31.png,1176,694
class,62,471,39,39,31.png,1176,694
player,109,517,55,20,31.png,1176,694
class,62,511,39,39,31.png,1176,694
player,109,557,79,21,31.png,1176,694
class,62,551,39,39,31.png,1176,694
player,109,598,115,17,31.png,1176,694
class,62,592,39,39,31.png,1176,694
