label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,51,35,120,28,4.png,1588,953
w/l,81,171,96,27,4.png,1588,953
player,149,223,94,24,4.png,1588,953
class,86,215,52,52,4.png,1588,953
player,149,276,64,22,4.png,1588,953
class,86,268,52,52,4.png,1588,953
player,148,330,94,25,4.png,1588,953
class,85,322,52,52,4.png,1588,953
player,149,383,131,22,4.png,1588,953
class,86,375,52,52,4.png,1588,953
player,149,437,91,21,4.png,1588,953
class,86,429,52,52,4.png,1588,953
w/l,81,489,91,25,4.png,1588,953
player,150,543,119,25,4.png,1588,953
class,87,535,52,52,4.png,1588,953
player,148,597,38,21,4.png,1588,953
class,85,589,52,52,4.png,1588,953
player,149,650,132,25,4.png,1588,953
class,86,642,52,52,4.png,1588,953
player,149,704,135,23,4.png,1588,953
class,86,696,52,52,4.png,1588,953
player,149,758,133,21,4.png,1588,953
class,86,750,52,52,4.png,1588,953
player,149,810,153,25,4.png,1588,953
class,86,802,52,52,4.png,1588,953
