label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,15,14,157,43,138.png,1178,665
w/l,54,124,80,23,138.png,1178,665
player,104,161,131,20,138.png,1178,665
class,57,155,39,39,138.png,1178,665
player,104,202,53,22,138.png,1178,665
class,57,196,39,39,138.png,1178,665
player,104,241,80,20,138.png,1178,665
class,57,235,39,39,138.png,1178,665
player,104,280,136,20,138.png,1178,665
class,57,274,39,39,138.png,1178,665
player,104,321,55,21,138.png,1178,665
class,57,315,39,39,138.png,1178,665
w/l,54,362,74,19,138.png,1178,665
player,104,400,101,22,138.png,1178,665
class,57,394,39,39,138.png,1178,665
player,104,439,100,23,138.png,1178,665
class,57,433,39,39,138.png,1178,665
player,104,479,128,20,138.png,1178,665
class,57,473,39,39,138.png,1178,665
player,104,520,123,19,138.png,1178,665
class,57,514,39,39,138.png,1178,665
player,104,559,148,19,138.png,1178,665
class,57,553,39,39,138.png,1178,665
