label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,18,158,43,22.png,1183,511
w/l,60,126,73,21,22.png,1183,511
player,110,165,79,20,22.png,1183,511
class,63,159,39,39,22.png,1183,511
player,110,204,57,17,22.png,1183,511
class,63,198,39,39,22.png,1183,511
player,110,244,69,18,22.png,1183,511
class,63,238,39,39,22.png,1183,511
player,110,284,85,20,22.png,1183,511
class,63,278,39,39,22.png,1183,511
player,110,324,94,19,22.png,1183,511
class,63,318,39,39,22.png,1183,511
w/l,60,364,69,18,22.png,1183,511
player,111,404,85,16,22.png,1183,511
class,64,398,39,39,22.png,1183,511
