label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,20,162,47,127.png,1179,709
w/l,57,131,73,21,127.png,1179,709
player,108,170,95,20,127.png,1179,709
class,61,164,39,39,127.png,1179,709
player,108,210,132,20,127.png,1179,709
class,61,204,39,39,127.png,1179,709
player,108,250,146,20,127.png,1179,709
class,61,244,39,39,127.png,1179,709
player,108,289,43,17,127.png,1179,709
class,61,283,39,39,127.png,1179,709
player,108,329,55,17,127.png,1179,709
class,61,323,39,39,127.png,1179,709
player,109,370,94,16,127.png,1179,709
class,62,364,39,39,127.png,1179,709
w/l,57,410,69,18,127.png,1179,709
player,108,448,103,17,127.png,1179,709
class,61,442,39,39,127.png,1179,709
player,108,488,33,17,127.png,1179,709
class,61,482,39,39,127.png,1179,709
player,108,528,123,20,127.png,1179,709
class,61,522,39,39,127.png,1179,709
player,108,567,116,17,127.png,1179,709
class,61,561,39,39,127.png,1179,709
player,108,607,53,20,127.png,1179,709
class,61,601,39,39,127.png,1179,709
