label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,25,33,214,58,305.png,1598,640
w/l,81,180,97,27,305.png,1598,640
player,149,234,197,24,305.png,1598,640
class,86,226,53,53,305.png,1598,640
player,148,287,83,20,305.png,1598,640
class,85,279,53,53,305.png,1598,640
player,148,341,131,24,305.png,1598,640
class,85,333,53,53,305.png,1598,640
player,150,395,127,23,305.png,1598,640
class,87,387,53,53,305.png,1598,640
w/l,81,448,91,23,305.png,1598,640
player,149,503,92,24,305.png,1598,640
class,86,495,53,53,305.png,1598,640
