label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,27,28,156,43,307.png,1192,721
w/l,64,135,73,21,307.png,1192,721
player,115,172,86,19,307.png,1192,721
class,68,166,39,39,307.png,1192,721
player,115,213,140,19,307.png,1192,721
class,68,207,39,39,307.png,1192,721
player,115,253,130,20,307.png,1192,721
class,68,247,39,39,307.png,1192,721
player,115,293,87,19,307.png,1192,721
class,68,287,39,39,307.png,1192,721
player,115,332,75,18,307.png,1192,721
class,68,326,39,39,307.png,1192,721
w/l,64,373,69,18,307.png,1192,721
player,114,412,92,18,307.png,1192,721
class,67,406,39,39,307.png,1192,721
player,116,451,69,18,307.png,1192,721
class,69,445,39,39,307.png,1192,721
player,115,491,147,20,307.png,1192,721
class,68,485,39,39,307.png,1192,721
player,115,531,76,18,307.png,1192,721
class,68,525,39,39,307.png,1192,721
player,115,572,46,17,307.png,1192,721
class,68,566,39,39,307.png,1192,721
player,116,611,102,18,307.png,1192,721
class,69,605,39,39,307.png,1192,721
