label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,27,19,161,46,283.png,1195,601
w/l,67,130,73,21,283.png,1195,601
player,118,168,106,21,283.png,1195,601
class,71,162,39,39,283.png,1195,601
player,118,210,73,19,283.png,1195,601
class,71,204,39,39,283.png,1195,601
player,118,248,108,17,283.png,1195,601
class,71,242,39,39,283.png,1195,601
player,118,288,77,17,283.png,1195,601
class,71,282,39,39,283.png,1195,601
player,118,328,116,20,283.png,1195,601
class,71,322,39,39,283.png,1195,601
w/l,67,369,69,18,283.png,1195,601
player,118,408,65,17,283.png,1195,601
class,71,402,39,39,283.png,1195,601
player,118,447,117,20,283.png,1195,601
class,71,441,39,39,283.png,1195,601
player,118,488,103,18,283.png,1195,601
class,71,482,39,39,283.png,1195,601
