label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,12,159,43,198.png,1187,543
w/l,63,121,79,23,198.png,1187,543
player,113,159,76,20,198.png,1187,543
class,66,153,39,39,198.png,1187,543
player,113,199,54,23,198.png,1187,543
class,66,193,39,39,198.png,1187,543
player,113,238,80,20,198.png,1187,543
class,66,232,39,39,198.png,1187,543
player,113,278,137,20,198.png,1187,543
class,66,272,39,39,198.png,1187,543
player,113,319,62,21,198.png,1187,543
class,66,313,39,39,198.png,1187,543
w/l,63,359,74,19,198.png,1187,543
player,113,397,82,23,198.png,1187,543
class,66,391,39,39,198.png,1187,543
player,114,438,101,18,198.png,1187,543
class,67,432,39,39,198.png,1187,543
