label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,12,15,113,30,133.png,826,330
w/l,43,90,56,18,133.png,826,330
player,77,114,70,19,133.png,826,330
class,44,110,27,27,133.png,826,330
player,78,143,79,16,133.png,826,330
class,45,139,27,27,133.png,826,330
player,78,172,45,16,133.png,826,330
class,45,168,27,27,133.png,826,330
player,79,200,88,14,133.png,826,330
class,46,196,27,27,133.png,826,330
w/l,43,228,52,17,133.png,826,330
player,77,253,65,16,133.png,826,330
class,44,249,27,27,133.png,826,330
