label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,27,19,150,42,278.png,1174,540
w/l,60,125,72,21,278.png,1174,540
player,111,163,89,20,278.png,1174,540
class,65,157,39,39,278.png,1174,540
player,110,204,119,16,278.png,1174,540
class,64,198,39,39,278.png,1174,540
player,110,242,130,20,278.png,1174,540
class,64,236,39,39,278.png,1174,540
player,109,281,88,20,278.png,1174,540
class,63,275,39,39,278.png,1174,540
player,110,321,74,17,278.png,1174,540
class,64,315,39,39,278.png,1174,540
w/l,60,361,68,18,278.png,1174,540
player,110,400,59,17,278.png,1174,540
class,64,394,39,39,278.png,1174,540
player,110,440,113,18,278.png,1174,540
class,64,434,39,39,278.png,1174,540
