label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,25,17,163,46,277.png,1185,713
w/l,67,129,73,21,277.png,1185,713
player,118,167,121,20,277.png,1185,713
class,71,161,39,39,277.png,1185,713
player,118,208,53,19,277.png,1185,713
class,71,202,39,39,277.png,1185,713
player,118,247,44,20,277.png,1185,713
class,71,241,39,39,277.png,1185,713
player,118,286,73,17,277.png,1185,713
class,71,280,39,39,277.png,1185,713
player,118,327,65,17,277.png,1185,713
class,71,321,39,39,277.png,1185,713
w/l,67,367,69,18,277.png,1185,713
player,118,406,106,17,277.png,1185,713
class,71,400,39,39,277.png,1185,713
player,118,445,53,17,277.png,1185,713
class,71,439,39,39,277.png,1185,713
player,118,485,47,20,277.png,1185,713
class,71,479,39,39,277.png,1185,713
player,118,525,69,17,277.png,1185,713
class,71,519,39,39,277.png,1185,713
player,118,565,83,17,277.png,1185,713
class,71,559,39,39,277.png,1185,713
player,118,605,134,19,277.png,1185,713
class,71,599,39,39,277.png,1185,713
