label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,24,28,215,58,75.png,1597,744
w/l,81,175,97,27,75.png,1597,744
player,149,229,64,24,75.png,1597,744
class,86,221,53,53,75.png,1597,744
player,149,283,74,20,75.png,1597,744
class,86,275,53,53,75.png,1597,744
player,148,335,157,25,75.png,1597,744
class,85,327,53,53,75.png,1597,744
player,149,389,121,25,75.png,1597,744
class,86,381,53,53,75.png,1597,744
player,148,443,68,21,75.png,1597,744
class,85,435,53,53,75.png,1597,744
player,149,498,140,20,75.png,1597,744
class,86,490,53,53,75.png,1597,744
w/l,81,551,91,23,75.png,1597,744
player,149,605,140,24,75.png,1597,744
class,86,597,53,53,75.png,1597,744
