label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,14,163,47,237.png,1178,587
w/l,60,127,79,23,237.png,1178,587
player,111,163,98,23,237.png,1178,587
class,64,157,39,39,237.png,1178,587
player,110,204,119,20,237.png,1178,587
class,63,198,39,39,237.png,1178,587
player,111,244,75,21,237.png,1178,587
class,64,238,39,39,237.png,1178,587
player,111,282,85,20,237.png,1178,587
class,64,276,39,39,237.png,1178,587
player,111,322,150,20,237.png,1178,587
class,64,316,39,39,237.png,1178,587
player,111,362,149,18,237.png,1178,587
class,64,356,39,39,237.png,1178,587
w/l,60,403,73,19,237.png,1178,587
player,111,440,118,20,237.png,1178,587
class,64,434,39,39,237.png,1178,587
player,110,479,146,20,237.png,1178,587
class,63,473,39,39,237.png,1178,587
