label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,20,156,42,9.png,1152,493
w/l,61,126,77,23,9.png,1152,493
player,110,162,101,22,9.png,1152,493
class,64,156,38,38,9.png,1152,493
player,110,201,132,20,9.png,1152,493
class,64,195,38,38,9.png,1152,493
player,110,240,107,22,9.png,1152,493
class,64,234,38,38,9.png,1152,493
player,110,278,130,22,9.png,1152,493
class,64,272,38,38,9.png,1152,493
player,110,318,79,18,9.png,1152,493
class,64,312,38,38,9.png,1152,493
w/l,61,358,72,19,9.png,1152,493
player,110,395,113,22,9.png,1152,493
class,64,389,38,38,9.png,1152,493
