label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,23,162,46,200.png,1184,727
w/l,57,135,73,21,200.png,1184,727
player,108,174,95,19,200.png,1184,727
class,61,168,39,39,200.png,1184,727
player,108,214,84,16,200.png,1184,727
class,61,208,39,39,200.png,1184,727
player,108,254,53,19,200.png,1184,727
class,61,248,39,39,200.png,1184,727
player,108,293,92,19,200.png,1184,727
class,61,287,39,39,200.png,1184,727
player,108,333,64,19,200.png,1184,727
class,61,327,39,39,200.png,1184,727
player,108,372,111,17,200.png,1184,727
class,61,366,39,39,200.png,1184,727
w/l,57,413,69,18,200.png,1184,727
player,108,451,108,17,200.png,1184,727
class,61,445,39,39,200.png,1184,727
player,108,490,96,21,200.png,1184,727
class,61,484,39,39,200.png,1184,727
player,108,532,52,19,200.png,1184,727
class,61,526,39,39,200.png,1184,727
player,108,571,57,20,200.png,1184,727
class,61,565,39,39,200.png,1184,727
player,108,610,53,20,200.png,1184,727
class,61,604,39,39,200.png,1184,727
