label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,25,169,45,108.png,1256,670
w/l,66,140,77,21,108.png,1256,670
player,120,180,68,19,108.png,1256,670
class,70,174,41,41,108.png,1256,670
player,120,223,41,17,108.png,1256,670
class,70,217,41,41,108.png,1256,670
player,120,265,110,18,108.png,1256,670
class,70,259,41,41,108.png,1256,670
w/l,66,309,73,18,108.png,1256,670
player,121,349,85,18,108.png,1256,670
class,71,343,41,41,108.png,1256,670
player,120,392,39,17,108.png,1256,670
class,70,386,41,41,108.png,1256,670
player,119,434,67,18,108.png,1256,670
class,69,428,41,41,108.png,1256,670
player,120,476,63,20,108.png,1256,670
class,70,470,41,41,108.png,1256,670
player,120,518,81,18,108.png,1256,670
class,70,512,41,41,108.png,1256,670
player,120,561,94,19,108.png,1256,670
class,70,555,41,41,108.png,1256,670
