label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,24,21,158,42,84.png,1181,665
w/l,65,128,72,21,84.png,1181,665
player,115,165,68,21,84.png,1181,665
class,68,159,39,39,84.png,1181,665
player,115,206,91,19,84.png,1181,665
class,68,200,39,39,84.png,1181,665
player,115,244,97,18,84.png,1181,665
class,68,238,39,39,84.png,1181,665
player,115,284,44,20,84.png,1181,665
class,68,278,39,39,84.png,1181,665
player,115,325,51,16,84.png,1181,665
class,68,319,39,39,84.png,1181,665
player,116,364,103,19,84.png,1181,665
class,69,358,39,39,84.png,1181,665
w/l,65,403,68,18,84.png,1181,665
player,114,442,58,17,84.png,1181,665
class,67,436,39,39,84.png,1181,665
player,115,481,66,17,84.png,1181,665
class,68,475,39,39,84.png,1181,665
player,115,522,86,16,84.png,1181,665
class,68,516,39,39,84.png,1181,665
player,115,560,54,20,84.png,1181,665
class,68,554,39,39,84.png,1181,665
