label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,19,17,147,42,163.png,1145,570
w/l,51,122,77,23,163.png,1145,570
player,100,158,96,21,163.png,1145,570
class,55,152,38,38,163.png,1145,570
player,100,198,67,22,163.png,1145,570
class,55,192,38,38,163.png,1145,570
player,100,236,38,20,163.png,1145,570
class,55,230,38,38,163.png,1145,570
player,100,275,95,23,163.png,1145,570
class,55,269,38,38,163.png,1145,570
player,100,314,115,21,163.png,1145,570
class,55,308,38,38,163.png,1145,570
w/l,51,354,72,19,163.png,1145,570
player,100,391,109,22,163.png,1145,570
class,55,385,38,38,163.png,1145,570
player,100,430,126,23,163.png,1145,570
class,55,424,38,38,163.png,1145,570
player,101,469,133,21,163.png,1145,570
class,56,463,38,38,163.png,1145,570
