label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,25,18,155,44,254.png,1209,602
w/l,59,129,75,21,254.png,1209,602
player,111,168,56,18,254.png,1209,602
class,63,162,40,40,254.png,1209,602
player,111,210,67,17,254.png,1209,602
class,63,204,40,40,254.png,1209,602
player,111,250,52,20,254.png,1209,602
class,63,244,40,40,254.png,1209,602
player,111,292,81,17,254.png,1209,602
class,63,286,40,40,254.png,1209,602
player,111,332,40,17,254.png,1209,602
class,63,326,40,40,254.png,1209,602
w/l,59,374,71,18,254.png,1209,602
player,110,414,65,20,254.png,1209,602
class,62,408,40,40,254.png,1209,602
player,111,455,40,18,254.png,1209,602
class,63,449,40,40,254.png,1209,602
player,111,496,96,17,254.png,1209,602
class,63,490,40,40,254.png,1209,602
