label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,20,163,46,290.png,1249,751
w/l,59,135,77,21,290.png,1249,751
player,113,175,47,19,290.png,1249,751
class,64,169,41,41,290.png,1249,751
player,113,218,74,20,290.png,1249,751
class,64,212,41,41,290.png,1249,751
player,113,260,108,20,290.png,1249,751
class,64,254,41,41,290.png,1249,751
player,113,301,58,18,290.png,1249,751
class,64,295,41,41,290.png,1249,751
player,113,345,41,17,290.png,1249,751
class,64,339,41,41,290.png,1249,751
w/l,59,388,73,18,290.png,1249,751
player,112,429,76,17,290.png,1249,751
class,63,423,41,41,290.png,1249,751
player,113,471,39,20,290.png,1249,751
class,64,465,41,41,290.png,1249,751
player,113,512,93,21,290.png,1249,751
class,64,506,41,41,290.png,1249,751
player,113,556,84,20,290.png,1249,751
class,64,550,41,41,290.png,1249,751
player,113,598,55,20,290.png,1249,751
class,64,592,41,41,290.png,1249,751
player,113,640,104,17,290.png,1249,751
class,64,634,41,41,290.png,1249,751
