label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,24,20,154,42,228.png,1182,623
w/l,59,126,73,21,228.png,1182,623
player,110,165,91,20,228.png,1182,623
class,63,159,39,39,228.png,1182,623
player,110,206,120,17,228.png,1182,623
class,63,200,39,39,228.png,1182,623
player,110,244,130,20,228.png,1182,623
class,63,238,39,39,228.png,1182,623
player,110,285,87,19,228.png,1182,623
class,63,279,39,39,228.png,1182,623
player,109,324,76,18,228.png,1182,623
class,62,318,39,39,228.png,1182,623
w/l,59,365,69,18,228.png,1182,623
player,110,403,62,20,228.png,1182,623
class,63,397,39,39,228.png,1182,623
player,110,444,59,16,228.png,1182,623
class,63,438,39,39,228.png,1182,623
player,110,483,43,19,228.png,1182,623
class,63,477,39,39,228.png,1182,623
player,110,523,120,17,228.png,1182,623
class,63,517,39,39,228.png,1182,623
