label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,22,155,42,100.png,1162,700
w/l,59,129,72,20,100.png,1162,700
player,109,166,56,19,100.png,1162,700
class,63,160,38,38,100.png,1162,700
player,109,205,64,17,100.png,1162,700
class,63,199,38,38,100.png,1162,700
player,109,244,64,17,100.png,1162,700
class,63,238,38,38,100.png,1162,700
player,109,283,58,17,100.png,1162,700
class,63,277,38,38,100.png,1162,700
player,109,323,47,16,100.png,1162,700
class,63,317,38,38,100.png,1162,700
w/l,59,363,68,18,100.png,1162,700
player,109,401,111,17,100.png,1162,700
class,63,395,38,38,100.png,1162,700
player,109,440,121,20,100.png,1162,700
class,63,434,38,38,100.png,1162,700
player,109,480,101,16,100.png,1162,700
class,63,474,38,38,100.png,1162,700
player,109,519,66,16,100.png,1162,700
class,63,513,38,38,100.png,1162,700
player,109,557,111,20,100.png,1162,700
class,63,551,38,38,100.png,1162,700
player,109,597,112,18,100.png,1162,700
class,63,591,38,38,100.png,1162,700
