label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,25,159,43,268.png,1188,560
w/l,61,133,73,21,268.png,1188,560
player,112,172,70,18,268.png,1188,560
class,65,166,39,39,268.png,1188,560
player,112,211,69,20,268.png,1188,560
class,65,205,39,39,268.png,1188,560
player,112,251,49,20,268.png,1188,560
class,65,245,39,39,268.png,1188,560
player,111,291,89,17,268.png,1188,560
class,64,285,39,39,268.png,1188,560
player,112,332,93,19,268.png,1188,560
class,65,326,39,39,268.png,1188,560
w/l,61,371,69,18,268.png,1188,560
player,112,410,85,20,268.png,1188,560
class,65,404,39,39,268.png,1188,560
player,112,450,75,17,268.png,1188,560
class,65,444,39,39,268.png,1188,560
