label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,17,17,163,47,27.png,1180,707
w/l,59,128,73,21,27.png,1180,707
player,110,167,52,17,27.png,1180,707
class,63,161,39,39,27.png,1180,707
player,110,208,115,16,27.png,1180,707
class,63,202,39,39,27.png,1180,707
player,110,248,39,16,27.png,1180,707
class,63,242,39,39,27.png,1180,707
player,110,286,97,20,27.png,1180,707
class,63,280,39,39,27.png,1180,707
player,110,326,55,17,27.png,1180,707
class,63,320,39,39,27.png,1180,707
player,110,367,72,18,27.png,1180,707
class,63,361,39,39,27.png,1180,707
w/l,59,407,69,18,27.png,1180,707
player,110,445,114,20,27.png,1180,707
class,63,439,39,39,27.png,1180,707
player,110,486,56,19,27.png,1180,707
class,63,480,39,39,27.png,1180,707
player,110,525,48,17,27.png,1180,707
class,63,519,39,39,27.png,1180,707
player,110,564,82,17,27.png,1180,707
class,63,558,39,39,27.png,1180,707
player,110,604,96,17,27.png,1180,707
class,63,598,39,39,27.png,1180,707
