label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,25,26,162,44,187.png,1207,687
w/l,68,135,73,21,187.png,1207,687
player,119,174,62,18,187.png,1207,687
class,71,168,40,40,187.png,1207,687
player,119,214,75,17,187.png,1207,687
class,71,208,40,40,187.png,1207,687
player,119,254,120,20,187.png,1207,687
class,71,248,40,40,187.png,1207,687
player,119,295,86,16,187.png,1207,687
class,71,289,40,40,187.png,1207,687
player,119,335,105,18,187.png,1207,687
class,71,329,40,40,187.png,1207,687
player,119,376,104,16,187.png,1207,687
class,71,370,40,40,187.png,1207,687
w/l,68,416,69,18,187.png,1207,687
player,119,456,72,16,187.png,1207,687
class,71,450,40,40,187.png,1207,687
player,118,495,106,18,187.png,1207,687
class,70,489,40,40,187.png,1207,687
player,119,535,73,20,187.png,1207,687
class,71,529,40,40,187.png,1207,687
player,119,575,57,19,187.png,1207,687
class,71,569,40,40,187.png,1207,687
