label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,19,22,151,40,86.png,1124,669
w/l,58,123,69,20,86.png,1124,669
player,105,159,100,20,86.png,1124,669
class,61,154,37,37,86.png,1124,669
player,105,197,58,18,86.png,1124,669
class,61,192,37,37,86.png,1124,669
player,105,235,116,17,86.png,1124,669
class,61,230,37,37,86.png,1124,669
player,105,273,61,15,86.png,1124,669
class,61,268,37,37,86.png,1124,669
player,104,310,66,16,86.png,1124,669
class,60,305,37,37,86.png,1124,669
player,105,347,116,18,86.png,1124,669
class,61,342,37,37,86.png,1124,669
w/l,58,386,65,17,86.png,1124,669
player,105,422,128,17,86.png,1124,669
class,61,417,37,37,86.png,1124,669
player,105,460,72,19,86.png,1124,669
class,61,455,37,37,86.png,1124,669
player,105,497,119,18,86.png,1124,669
class,61,492,37,37,86.png,1124,669
player,105,535,78,18,86.png,1124,669
class,61,530,37,37,86.png,1124,669
player,105,572,103,17,86.png,1124,669
class,61,567,37,37,86.png,1124,669
