label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,18,163,46,0.png,1196,714
w/l,62,130,73,21,0.png,1196,714
player,113,167,85,18,0.png,1196,714
class,66,161,39,39,0.png,1196,714
player,113,208,121,19,0.png,1196,714
class,66,202,39,39,0.png,1196,714
player,113,249,92,19,0.png,1196,714
class,66,243,39,39,0.png,1196,714
player,113,288,84,16,0.png,1196,714
class,66,282,39,39,0.png,1196,714
player,113,327,56,17,0.png,1196,714
class,66,321,39,39,0.png,1196,714
player,113,367,111,17,0.png,1196,714
class,66,361,39,39,0.png,1196,714
w/l,62,408,69,18,0.png,1196,714
player,113,446,88,20,0.png,1196,714
class,66,440,39,39,0.png,1196,714
player,113,486,142,20,0.png,1196,714
class,66,480,39,39,0.png,1196,714
player,113,527,75,16,0.png,1196,714
class,66,521,39,39,0.png,1196,714
player,113,566,50,17,0.png,1196,714
class,66,560,39,39,0.png,1196,714
player,113,606,67,16,0.png,1196,714
class,66,600,39,39,0.png,1196,714
