label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,20,159,43,122.png,1189,712
w/l,61,128,73,21,122.png,1189,712
player,112,166,79,20,122.png,1189,712
class,65,160,39,39,122.png,1189,712
player,112,206,71,17,122.png,1189,712
class,65,200,39,39,122.png,1189,712
player,112,246,65,17,122.png,1189,712
class,65,240,39,39,122.png,1189,712
player,112,285,117,20,122.png,1189,712
class,65,279,39,39,122.png,1189,712
player,112,326,55,16,122.png,1189,712
class,65,320,39,39,122.png,1189,712
player,112,365,111,17,122.png,1189,712
class,65,359,39,39,122.png,1189,712
w/l,61,406,69,18,122.png,1189,712
player,112,444,61,20,122.png,1189,712
class,65,438,39,39,122.png,1189,712
player,112,484,60,20,122.png,1189,712
class,65,478,39,39,122.png,1189,712
player,112,524,79,17,122.png,1189,712
class,65,518,39,39,122.png,1189,712
player,112,564,48,17,122.png,1189,712
class,65,558,39,39,122.png,1189,712
player,112,603,64,17,122.png,1189,712
class,65,597,39,39,122.png,1189,712
