label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,30,25,150,42,229.png,1175,550
w/l,63,131,72,21,229.png,1175,550
player,113,168,130,21,229.png,1175,550
class,66,162,39,39,229.png,1175,550
player,114,209,89,20,229.png,1175,550
class,67,203,39,39,229.png,1175,550
player,112,248,140,19,229.png,1175,550
class,65,242,39,39,229.png,1175,550
player,112,287,75,17,229.png,1175,550
class,65,281,39,39,229.png,1175,550
player,113,327,100,17,229.png,1175,550
class,66,321,39,39,229.png,1175,550
w/l,63,367,68,18,229.png,1175,550
player,113,406,59,17,229.png,1175,550
class,66,400,39,39,229.png,1175,550
player,113,445,111,17,229.png,1175,550
class,66,439,39,39,229.png,1175,550
