label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,17,160,47,183.png,1151,537
w/l,60,128,77,23,183.png,1151,537
player,109,164,114,21,183.png,1151,537
class,63,158,38,38,183.png,1151,537
player,109,204,70,19,183.png,1151,537
class,63,198,38,38,183.png,1151,537
player,109,243,79,19,183.png,1151,537
class,63,237,38,38,183.png,1151,537
player,109,281,145,20,183.png,1151,537
class,63,275,38,38,183.png,1151,537
player,109,321,79,19,183.png,1151,537
class,63,315,38,38,183.png,1151,537
w/l,60,360,72,19,183.png,1151,537
player,109,397,140,20,183.png,1151,537
class,63,391,38,38,183.png,1151,537
player,110,437,143,21,183.png,1151,537
class,64,431,38,38,183.png,1151,537
