label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,25,159,43,102.png,1188,525
w/l,62,133,73,21,102.png,1188,525
player,112,172,30,20,102.png,1188,525
class,65,166,39,39,102.png,1188,525
player,113,210,132,21,102.png,1188,525
class,66,204,39,39,102.png,1188,525
player,113,251,79,18,102.png,1188,525
class,66,245,39,39,102.png,1188,525
w/l,62,292,69,18,102.png,1188,525
player,113,332,70,18,102.png,1188,525
class,66,326,39,39,102.png,1188,525
player,113,370,101,19,102.png,1188,525
class,66,364,39,39,102.png,1188,525
player,112,410,112,17,102.png,1188,525
class,65,404,39,39,102.png,1188,525
