label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,21,161,42,11.png,1159,542
w/l,61,126,71,21,11.png,1159,542
player,110,164,129,19,11.png,1159,542
class,64,158,38,38,11.png,1159,542
player,110,203,128,17,11.png,1159,542
class,64,197,38,38,11.png,1159,542
player,110,242,142,19,11.png,1159,542
class,64,236,38,38,11.png,1159,542
player,109,281,70,16,11.png,1159,542
class,63,275,38,38,11.png,1159,542
player,109,319,43,17,11.png,1159,542
class,63,313,38,38,11.png,1159,542
w/l,61,359,67,17,11.png,1159,542
player,110,396,48,18,11.png,1159,542
class,64,390,38,38,11.png,1159,542
player,110,435,116,17,11.png,1159,542
class,64,429,38,38,11.png,1159,542
