label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,23,156,43,223.png,1180,707
w/l,57,130,73,21,223.png,1180,707
player,108,168,66,18,223.png,1180,707
class,61,162,39,39,223.png,1180,707
player,108,209,93,19,223.png,1180,707
class,61,203,39,39,223.png,1180,707
player,108,249,117,16,223.png,1180,707
class,61,243,39,39,223.png,1180,707
player,108,287,110,20,223.png,1180,707
class,61,281,39,39,223.png,1180,707
player,109,327,90,20,223.png,1180,707
class,62,321,39,39,223.png,1180,707
w/l,57,368,69,18,223.png,1180,707
player,108,407,50,17,223.png,1180,707
class,61,401,39,39,223.png,1180,707
player,108,447,59,17,223.png,1180,707
class,61,441,39,39,223.png,1180,707
player,108,486,36,18,223.png,1180,707
class,61,480,39,39,223.png,1180,707
player,109,526,39,18,223.png,1180,707
class,62,520,39,39,223.png,1180,707
player,108,566,80,20,223.png,1180,707
class,61,560,39,39,223.png,1180,707
player,108,606,120,17,223.png,1180,707
class,61,600,39,39,223.png,1180,707
