label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,20,164,49,95.png,1195,683
w/l,65,133,73,21,95.png,1195,683
player,116,170,68,22,95.png,1195,683
class,69,164,39,39,95.png,1195,683
player,116,212,54,17,95.png,1195,683
class,69,206,39,39,95.png,1195,683
player,116,252,63,19,95.png,1195,683
class,69,246,39,39,95.png,1195,683
player,116,290,59,20,95.png,1195,683
class,69,284,39,39,95.png,1195,683
w/l,65,332,69,18,95.png,1195,683
player,116,372,117,16,95.png,1195,683
class,69,366,39,39,95.png,1195,683
player,115,410,92,17,95.png,1195,683
class,68,404,39,39,95.png,1195,683
player,116,450,59,20,95.png,1195,683
class,69,444,39,39,95.png,1195,683
player,115,490,57,18,95.png,1195,683
class,68,484,39,39,95.png,1195,683
player,116,530,49,17,95.png,1195,683
class,69,524,39,39,95.png,1195,683
player,116,570,80,18,95.png,1195,683
class,69,564,39,39,95.png,1195,683
