label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,15,17,160,47,110.png,1152,502
w/l,59,128,77,23,110.png,1152,502
player,108,165,104,20,110.png,1152,502
class,62,159,38,38,110.png,1152,502
player,108,205,144,19,110.png,1152,502
class,62,199,38,38,110.png,1152,502
player,108,243,71,19,110.png,1152,502
class,62,237,38,38,110.png,1152,502
player,108,281,145,21,110.png,1152,502
class,62,275,38,38,110.png,1152,502
player,107,320,96,20,110.png,1152,502
class,61,314,38,38,110.png,1152,502
w/l,59,361,72,19,110.png,1152,502
player,108,398,118,18,110.png,1152,502
class,62,392,38,38,110.png,1152,502
