label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,14,16,159,47,316.png,1145,537
w/l,57,127,77,23,316.png,1145,537
player,106,163,173,23,316.png,1145,537
class,61,157,38,38,316.png,1145,537
player,106,202,70,20,316.png,1145,537
class,61,196,38,38,316.png,1145,537
player,106,241,122,23,316.png,1145,537
class,61,235,38,38,316.png,1145,537
player,106,281,90,18,316.png,1145,537
class,61,275,38,38,316.png,1145,537
w/l,57,321,72,19,316.png,1145,537
player,106,357,111,20,316.png,1145,537
class,61,351,38,38,316.png,1145,537
player,106,396,119,23,316.png,1145,537
class,61,390,38,38,316.png,1145,537
player,106,435,74,19,316.png,1145,537
class,61,429,38,38,316.png,1145,537
