label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,18,167,50,256.png,1212,650
w/l,65,134,75,21,256.png,1212,650
player,117,173,55,19,256.png,1212,650
class,69,167,40,40,256.png,1212,650
player,117,215,67,17,256.png,1212,650
class,69,209,40,40,256.png,1212,650
player,117,257,46,18,256.png,1212,650
class,69,251,40,40,256.png,1212,650
player,116,297,40,17,256.png,1212,650
class,68,291,40,40,256.png,1212,650
player,116,339,82,16,256.png,1212,650
class,68,333,40,40,256.png,1212,650
w/l,65,380,71,18,256.png,1212,650
player,117,420,45,17,256.png,1212,650
class,69,414,40,40,256.png,1212,650
player,117,461,63,20,256.png,1212,650
class,69,455,40,40,256.png,1212,650
player,117,501,41,18,256.png,1212,650
class,69,495,40,40,256.png,1212,650
player,117,543,87,18,256.png,1212,650
class,69,537,40,40,256.png,1212,650
