label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,29,22,152,43,231.png,1185,551
w/l,63,129,73,21,231.png,1185,551
player,114,168,91,20,231.png,1185,551
class,67,162,39,39,231.png,1185,551
player,114,207,130,20,231.png,1185,551
class,67,201,39,39,231.png,1185,551
player,114,247,140,20,231.png,1185,551
class,67,241,39,39,231.png,1185,551
player,113,287,88,20,231.png,1185,551
class,66,281,39,39,231.png,1185,551
player,113,327,102,17,231.png,1185,551
class,66,321,39,39,231.png,1185,551
w/l,63,367,69,18,231.png,1185,551
player,114,407,43,18,231.png,1185,551
class,67,401,39,39,231.png,1185,551
player,114,446,111,17,231.png,1185,551
class,67,440,39,39,231.png,1185,551
