label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,14,17,110,30,51.png,823,386
w/l,40,92,57,17,51.png,823,386
player,75,116,70,18,51.png,823,386
class,43,112,27,27,51.png,823,386
player,75,146,51,14,51.png,823,386
class,43,142,27,27,51.png,823,386
w/l,41,174,52,15,51.png,823,386
player,75,201,40,15,51.png,823,386
class,43,197,27,27,51.png,823,386
player,75,227,49,16,51.png,823,386
class,43,223,27,27,51.png,823,386
player,76,255,75,17,51.png,823,386
class,44,251,27,27,51.png,823,386
player,75,282,52,16,51.png,823,386
class,43,278,27,27,51.png,823,386
player,75,311,86,14,51.png,823,386
class,43,307,27,27,51.png,823,386
