label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,24,20,158,43,202.png,1187,513
w/l,64,128,73,21,202.png,1187,513
player,114,167,79,20,202.png,1187,513
class,67,161,39,39,202.png,1187,513
player,114,206,57,17,202.png,1187,513
class,67,200,39,39,202.png,1187,513
player,114,246,69,18,202.png,1187,513
class,67,240,39,39,202.png,1187,513
player,114,286,93,19,202.png,1187,513
class,67,280,39,39,202.png,1187,513
player,114,326,85,20,202.png,1187,513
class,67,320,39,39,202.png,1187,513
w/l,64,366,69,18,202.png,1187,513
player,115,405,89,20,202.png,1187,513
class,68,399,39,39,202.png,1187,513
