label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,24,23,190,54,129.png,1395,793
w/l,72,154,85,24,129.png,1395,793
player,132,201,72,18,129.png,1395,793
class,77,194,46,46,129.png,1395,793
player,133,248,82,18,129.png,1395,793
class,78,241,46,46,129.png,1395,793
player,133,294,23,22,129.png,1395,793
class,78,287,46,46,129.png,1395,793
player,132,342,75,21,129.png,1395,793
class,77,335,46,46,129.png,1395,793
player,132,389,81,18,129.png,1395,793
class,77,382,46,46,129.png,1395,793
player,133,435,92,18,129.png,1395,793
class,78,428,46,46,129.png,1395,793
w/l,73,482,79,20,129.png,1395,793
player,132,528,60,22,129.png,1395,793
class,77,521,46,46,129.png,1395,793
player,132,576,124,22,129.png,1395,793
class,77,569,46,46,129.png,1395,793
player,132,623,119,22,129.png,1395,793
class,77,616,46,46,129.png,1395,793
player,132,669,86,23,129.png,1395,793
class,77,662,46,46,129.png,1395,793
