label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,35,24,255,68,306.png,1956,1154
w/l,95,205,117,31,306.png,1956,1154
player,179,268,196,30,306.png,1956,1154
class,101,258,65,65,306.png,1956,1154
player,179,335,130,29,306.png,1956,1154
class,101,325,65,65,306.png,1956,1154
player,179,400,161,26,306.png,1956,1154
class,101,390,65,65,306.png,1956,1154
player,179,466,69,26,306.png,1956,1154
class,101,456,65,65,306.png,1956,1154
player,180,533,119,25,306.png,1956,1154
class,102,523,65,65,306.png,1956,1154
w/l,95,602,111,26,306.png,1956,1154
player,180,665,76,30,306.png,1956,1154
class,102,655,65,65,306.png,1956,1154
player,180,731,98,26,306.png,1956,1154
class,102,721,65,65,306.png,1956,1154
player,179,798,113,29,306.png,1956,1154
class,101,788,65,65,306.png,1956,1154
player,179,864,78,25,306.png,1956,1154
class,101,854,65,65,306.png,1956,1154
player,180,932,102,28,306.png,1956,1154
class,102,922,65,65,306.png,1956,1154
player,180,997,191,25,306.png,1956,1154
class,102,987,65,65,306.png,1956,1154
