label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,22,22,158,43,54.png,1184,676
w/l,62,130,73,21,54.png,1184,676
player,112,167,86,19,54.png,1184,676
class,65,161,39,39,54.png,1184,676
player,112,208,65,17,54.png,1184,676
class,65,202,39,39,54.png,1184,676
player,112,249,64,18,54.png,1184,676
class,65,243,39,39,54.png,1184,676
player,111,287,57,18,54.png,1184,676
class,64,281,39,39,54.png,1184,676
player,112,327,70,18,54.png,1184,676
class,65,321,39,39,54.png,1184,676
player,113,367,99,20,54.png,1184,676
class,66,361,39,39,54.png,1184,676
w/l,62,408,69,18,54.png,1184,676
player,112,446,81,20,54.png,1184,676
class,65,440,39,39,54.png,1184,676
player,112,486,106,20,54.png,1184,676
class,65,480,39,39,54.png,1184,676
player,112,526,59,20,54.png,1184,676
class,65,520,39,39,54.png,1184,676
player,112,566,54,20,54.png,1184,676
class,65,560,39,39,54.png,1184,676
