label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,22,21,172,51,211.png,1260,594
w/l,69,141,77,21,211.png,1260,594
player,123,180,104,20,211.png,1260,594
class,73,174,42,42,211.png,1260,594
player,123,224,78,17,211.png,1260,594
class,73,218,42,42,211.png,1260,594
player,123,266,71,19,211.png,1260,594
class,73,260,42,42,211.png,1260,594
player,123,308,44,18,211.png,1260,594
class,73,302,42,42,211.png,1260,594
w/l,69,352,73,18,211.png,1260,594
player,123,393,163,20,211.png,1260,594
class,73,387,42,42,211.png,1260,594
player,123,436,39,17,211.png,1260,594
class,73,430,42,42,211.png,1260,594
player,124,477,187,20,211.png,1260,594
class,74,471,42,42,211.png,1260,594
